x,y,Class
0.15287179412317398,0.48288254099677586,C1
0.21130688395737526,0.5261915553056016,C1
0.2278857863665061,0.606128728561224,C1
0.1953950479666651,0.6223142395881539,C1
0.23371160339800262,0.697223640662949,C1
0.28454605903825875,0.8340524724255346,C1
0.3367765022160697,0.8031232414442865,C1
0.32997687440322104,0.8478771061992662,C1
0.4269220640821439,0.8458654820043728,C1
0.4509146149461503,0.88601229742311,C1
0.4972812307277979,0.8505796808026571,C1
0.4470580274029453,0.8404115678848642,C1
0.6506329551084994,0.8085007228516281,C1
0.5751898364411291,0.7353584668574957,C1
0.6838346705028117,0.686881263129882,C1
0.7071395447800652,0.6559562921354727,C1
0.6927626680199452,0.6022689488617748,C1
0.7202205051377075,0.6155865355845406,C1
0.6983554100948521,0.46633385513805903,C1
0.7348707977070699,0.43495478928989956,C1
0.7146487232448279,0.4479623418981589,C1
0.6389475113215718,0.3190693949609031,C1
0.6576790040176062,0.26224788972513363,C1
0.6137903396869369,0.19710242509569745,C1
0.5966036816565131,0.20309286966917192,C1
0.5971520731895134,0.19980018595579163,C1
0.5157750200767242,0.19551417782858088,C1
0.4086040462151748,0.1284227928878555,C1
0.372065930212409,0.15062098485370848,C1
0.25882152806328806,0.14963082015432502,C1
0.2752411138016669,0.23401932474923468,C1
0.20873110429554134,0.2710146521634469,C1
0.11844715702995819,0.25676655547185967,C1
0.2207792568899985,0.2980514771074472,C1
0.1666141996069045,0.3569918670562049,C1
0.057818048257906526,0.3622151700881292,C1
0.07007758682850786,0.4054382371169735,C1
0.06776005889208145,0.46067462742873144,C1
0.14374522168778683,0.5239358358828506,C1
0.1118012083880979,0.606360256197767,C1
0.0832736822434816,0.7007374730353453,C1
0.1323499713757503,0.8325218620180443,C1
0.19228759049173527,0.7910604182721123,C1
0.19056555613960569,0.8724750179891742,C1
0.32234287046445453,0.8500888109115899,C1
0.3164114207452937,0.9423354843851421,C1
0.37616789100893017,0.9528839732130329,C1
0.4581765772967861,0.9040420396036862,C1
0.4672357026694258,0.8940129110409526,C1
0.5167267531934282,0.9003750607831127,C1
0.6293801442218949,0.9026946294499196,C1
0.6774528557610947,0.8635636170493398,C1
0.7255572218821509,0.8302394058865288,C1
0.7451180930571761,0.6837947500846226,C1
0.7833871897397866,0.5994448551861425,C1
0.7331326729905594,0.5615747081075562,C1
0.7779784347416256,0.4363713979437577,C1
0.7248894315314348,0.3649127662529459,C1
0.7089085478048808,0.355774158894995,C1
0.6872416400699654,0.2645108981819334,C1
0.6673781865694703,0.25555952496221634,C1
0.590720856955924,0.21048342127474848,C1
0.5764535299809364,0.1358553551796079,C1
0.5491075779286771,0.14093407091469407,C1
0.46709025386309855,0.16221142623898024,C1
0.399392891753035,0.1097009559287008,C1
0.38739142857363346,0.15496570164183085,C1
0.3182690794259444,0.15799401418407805,C1
0.3198892940077375,0.11375445207261854,C1
0.34010845739621376,0.16314709582494816,C1
0.30675272961106037,0.17873725581155517,C1
0.3280329110458273,0.1512346942238885,C1
0.365224569115603,0.6210004991222813,C2
0.39555370140312357,0.6392454662350678,C2
0.4005245036083692,0.6524899575785157,C2
0.4097754096316287,0.6621398005461168,C2
0.38693688984312274,0.6119736905117111,C2
0.43870059145557383,0.6383958106120693,C2
0.5157188434398725,0.6328228256687969,C2
0.5368460310069002,0.5306973997737112,C2
0.46974164164284554,0.5718714495182201,C2
0.5333010517330795,0.5463670522579944,C2
0.5877977437313757,0.42869069675101834,C2
0.5153288370620948,0.5485352750975149,C2
0.4866173400053416,0.46941883482371716,C2
0.5554448844034975,0.4444152863949214,C2
0.5759602931746916,0.44943184707629746,C2
0.5384932365091963,0.4107039636876797,C2
0.5536208260252375,0.39817778356528927,C2
0.5426067337604921,0.4679920842841892,C2
0.5255546823634916,0.46684739704089756,C2
0.44512433276878344,0.3922115427291784,C2
0.450525413094746,0.4282749117884927,C2
0.40087018492985527,0.44650257755318445,C2
0.4950128804265496,0.4297808304834133,C2
0.3649525240500239,0.4400146800691111,C2
0.32832556671179103,0.43987424477316445,C2
0.33334900101346915,0.5841134117426173,C2
0.3188700538120145,0.5726052482642845,C2
0.3500477103488616,0.47190378861910837,C2
0.40752663704132697,0.5475824473793239,C2
0.3868646882271398,0.38981752019360966,C2
0.31813185131223354,0.38482618636325183,C2
0.5278010863379775,0.6277479566659045,C2
0.5118233675670633,0.494315819542744,C2
0.4772625433713657,0.5018311160484111,C2
0.40422827910994963,0.4962414986989399,C2
0.4461581613003274,0.6368008931635785,C2
0.32578982304299603,0.5951056611939299,C2
0.49778105890295016,0.5933326917279446,C2
0.37314418309080233,0.5353160383180693,C2
0.3418296097513636,0.4635980039239024,C2
0.2959795812546506,0.40999051415418525,C2
0.3030658490876949,0.36933651525114103,C2
0.36509596688335166,0.3454609660738129,C2
0.38817023518896393,0.412224760299752,C2
0.40404792382954247,0.3594009343522759,C2
0.41480748171561455,0.3427855198666092,C2
0.47304503519801167,0.3752982659896306,C2
0.4774995853398622,0.28289490857469257,C2
0.4777629626314468,0.39069128820115817,C2
0.3973336579974146,0.31193090822911307,C2
0.5521778754025974,0.38777732516757313,C2
0.4575827214729418,0.38395738491822307,C2
